id,activity,title,creator,assignee,status,type,message_count
23808,2018-02-26.20:20:15,Symlink to directory on Windows 8,15623,None,1,5,5.0
32954,2018-02-26.16:10:28,Lazy Literal String Interpolation (PEP-498-based fl-strings),25351,None,1,6,9.0
13790,2018-02-26.15:37:03,"In str.format an incorrect error message for list, tuple, dict, set",12289,155,1,5,29.0
32957,2018-02-26.15:27:19,distutils.command.install checks truthiness of .ext_modules instead of calling .has_ext_modules(),28018,None,1,5,1.0
29406,2018-02-26.11:13:25,asyncio SSL contexts leak sockets after calling close with certain Apache servers,19101,10303,1,7,34.0
30141,2018-02-26.09:43:20,"If you forget to call do_handshake, then everything seems to work but hostname checking is disabled",9811,3108,1,5,8.0
15670,2018-02-26.08:53:58,"PEP 3121, 384 Refactoring applied to ssl module",15796,None,1,3,4.0
28453,2018-02-26.08:53:13,SSLObject.selected_alpn_protocol() not documented,10974,None,1,6,5.0
30226,2018-02-26.08:52:41,Modernize make_ssl_certs,3108,3108,1,6,1.0
28695,2018-02-26.08:52:36,Add SSL_CTX_set_client_cert_engine,3108,3108,1,5,7.0
32883,2018-02-26.08:45:35,Key agreement parameters not accessible,27957,3108,1,6,3.0
32359,2018-02-26.08:33:36,Add getters for all SSLContext internal configuration,9811,None,1,6,8.0
18233,2018-02-26.08:31:55,SSLSocket.getpeercertchain(),3108,3108,1,6,22.0
31892,2018-02-26.08:29:59,ssl.get_server_certificate should allow specifying certificate / key type,19151,None,1,6,4.0
31372,2018-02-26.08:29:11,Add SSLSocket.get_verify_result(),3108,3108,1,6,1.0
22365,2018-02-26.08:28:49,SSLContext.load_verify_locations(cadata) does not accept CRLs,20013,None,1,5,3.0
30525,2018-02-26.08:27:52,Expose SCTs on TLS connections,9612,3108,1,6,2.0
31242,2018-02-26.08:25:15,Add SSLContext.set_verify_callback(),26829,3108,1,6,1.0
18617,2018-02-26.08:25:04,AIA chasing for missing intermediate certificates on TLS connections,17248,3108,1,6,8.0
19500,2018-02-26.08:24:16,ftplib: Add client-side SSL session resumption,18575,None,1,6,23.0
31870,2018-02-26.07:58:58,add timeout parameter for get_server_certificate in ssl.py,25315,3108,1,6,2.0
32876,2018-02-26.04:10:09,HTMLParser raises exception on some inputs,19151,7047,1,5,4.0
29988,2018-02-26.02:41:46,with statements are not ensuring that __exit__ is called if __enter__ succeeds,9811,1309,1,5,47.0
19894,2018-02-25.23:28:20,zipfile ignores deflate level settings in zipinfo object,18041,None,1,6,4.0
5840,2018-02-25.21:24:18,"""Thread State and the Global Interpreter Lock"" section of the docs doesn't cover TLS APIs",982,12260,1,6,7.0
29413,2018-02-25.20:29:17,ssl.SSLSocket.unwrap() is not flexible enough,25383,3108,1,5,2.0
17123,2018-02-25.20:28:13,Add OCSP support to ssl module,3108,3108,1,6,6.0
26471,2018-02-25.20:24:46,load_verify_locations(cadata) should load AUX ASN.1 to supported trusted certs,3108,3108,1,4,1.0
18369,2018-02-25.20:14:01,X509 cert class for ssl module,3108,3108,1,6,14.0
32952,2018-02-25.19:52:11,Add __qualname__ for attributes of Mock instances,26670,None,1,6,1.0
32856,2018-02-25.17:40:42,Optimize the `for y in [x]` idiom in comprehensions,15623,None,1,7,5.0
32017,2018-02-25.15:27:59,profile.Profile() has no method enable(),2040,12260,1,5,5.0
13607,2018-02-25.15:08:25,Move generator specific sections out of ceval.,3792,4455,3,7,10.0
32950,2018-02-25.14:36:47,profiling python gc,28012,None,1,6,1.0
32948,2018-02-25.13:28:39,clang compiler warnings on Travis,3108,None,1,2,1.0
28883,2018-02-25.12:58:11,Python 3.5.2 crashers (from PyPy),43,None,1,1,9.0
32900,2018-02-25.07:56:04,Teach pdb to step through asyncio et al.,7320,None,1,6,9.0
32939,2018-02-25.04:11:11,"IDLE: self.use_context_ps1 defined in editor, but always False",25861,155,1,None,2.0
4260,2018-02-25.00:00:02,Document that ctypes.xFUNCTYPE are decorators.,4691,12260,1,6,3.0
32912,2018-02-24.21:32:40,Raise non-silent warning for invalid escape sequences,21927,None,1,5,3.0
32884,2018-02-24.19:13:51,Adding the ability for getpass to print asterisks when passowrd is typed,27893,None,1,6,3.0
32924,2018-02-24.19:00:21,Python 3.7 docs in docs.p.o points to GitHub's master branch,24617,24617,1,None,4.0
32146,2018-02-24.14:34:43,multiprocessing freeze_support needed outside win32,17298,None,1,5,4.0
32938,2018-02-24.14:21:03,webbrowser: Add options for private mode,25861,None,1,6,1.0
32888,2018-02-24.13:54:05,Improve exception message in ast.literal_eval,14327,None,1,None,5.0
32936,2018-02-24.10:53:13,RobotFileParser.parse() should raise an exception when the robots.txt file is invalid,28007,None,1,5,1.0
32935,2018-02-24.10:31:19,Documentation falsely leads to believe that MemoryHandler can be used to wrap SMTPHandler to send multiple messages per email,13960,None,1,None,1.0
32934,2018-02-24.10:24:49,logging.handlers.BufferingHandler capacity is unclearly specified,13960,None,1,None,1.0
32893,2018-02-24.06:55:07,ast.literal_eval() shouldn't accept booleans as numbers in AST,15623,None,1,6,5.0
32907,2018-02-24.02:18:40,pathlib: test_resolve_common fails on Windows w/ longusername,25071,None,1,5,1.0
32926,2018-02-24.01:06:45,Add public TestCase method/property to get result of current test,28002,None,1,6,1.0
32927,2018-02-23.22:18:22,Add typeshed documentation for unittest.TestCase._feedErrorsToResult and ._outcome,28002,None,1,6,1.0
32920,2018-02-23.10:34:02,Implement PEP 529 for os.getcwdb on Windows,16413,None,1,5,1.0
32909,2018-02-23.08:23:45,ApplePersistenceIgnoreState warning on macOS,27990,None,1,5,3.0
32918,2018-02-23.03:54:11,IDLE: make smart indent after comment line consistent,155,155,1,5,2.0
32914,2018-02-22.23:21:15,python3-config --ldflags gives a CMP0004 error due to a whitespace,27992,None,1,2,1.0
26018,2018-02-22.23:11:18,documentation of ZipFile file name encoding,1787,12260,1,5,1.0
32913,2018-02-22.20:41:49,Improve regular expression HOWTO,26772,12260,1,6,1.0
32556,2018-02-22.19:02:14,"support bytes paths in nt _getdiskusage, _getvolumepathname, and _getfinalpathname",16413,16632,1,6,3.0
18943,2018-02-22.18:53:14,argparse: default args in mutually exclusive groups,43,2074,1,5,24.0
30449,2018-02-22.17:37:43,Improve __slots__ datamodel documentation,23232,None,1,None,14.0
29636,2018-02-22.17:15:44,Specifying indent in the json.tool command,25583,None,1,6,12.0
32910,2018-02-22.12:12:45,venv: Deactivate.ps1 is not created when Activate.ps1 was used,27772,None,1,5,5.0
32891,2018-02-22.03:54:48,Add 'Integer' as synonym for 'Integral' in numbers module.,155,None,1,6,5.0
23077,2018-02-22.02:43:01,PEP 1: Allow Provisional status for PEPs,1309,1309,1,6,6.0
32904,2018-02-22.02:23:26,"os.chdir(), os.getcwd() may crash on Windows in presence of races",25071,None,1,1,2.0
28498,2018-02-22.01:06:47,tk busy command,24823,15623,1,6,43.0
27923,2018-02-22.00:07:23,PEP 467 -- Minor API improvements for binary sequences,13416,None,1,6,31.0
32902,2018-02-22.00:01:28,"FileInput ""inplace"" redirects output of other threads",27987,None,1,5,1.0
32897,2018-02-21.19:38:28,test_gdb failed on Fedora 27,24362,None,1,None,2.0
32894,2018-02-21.12:20:59,AST unparsing of infinity numbers,15623,None,1,5,1.0
32892,2018-02-21.11:31:41,Remove specific constant AST types in favor of ast.Constant,15623,None,1,6,4.0
29282,2018-02-21.10:50:37,Fused multiply-add: proposal to add math.fma(),25355,1118,1,6,31.0
32008,2018-02-21.10:01:55,Example suggest to use a TLSv1 socket,20481,12260,1,6,8.0
32881,2018-02-21.01:59:50,pycapsule:PyObject * is NULL pointer,27977,None,1,1,3.0
32843,2018-02-21.01:22:34,More revisions to test.support docs,25861,12260,1,6,3.0
32890,2018-02-21.00:05:36,os: Some functions may report bogus errors on Windows,25071,None,1,5,1.0
32887,2018-02-20.16:28:20,os: Users of path_converter don't handle fd == -1 properly,25071,None,1,5,1.0
32849,2018-02-20.14:36:50,Fatal Python error: Py_Initialize: can't initialize sys standard streams,27943,None,1,1,9.0
32882,2018-02-20.10:34:42,SSLContext.set_ecdh_curve() not accepting x25519,27957,3108,1,5,2.0
32879,2018-02-20.02:15:10,Race condition in multiprocessing Queue,27976,None,1,5,2.0
29241,2018-02-19.23:01:18,sys._enablelegacywindowsfsencoding() don't apply to os.fsencode and os.fsdecode,22876,None,1,5,16.0
30439,2018-02-19.21:20:48,Expose the subinterpreters C-API in the stdlib.,14000,14000,1,6,4.0
32846,2018-02-19.13:28:39,Deletion of large sets of strings is extra slow,155,None,1,7,14.0
24159,2018-02-19.12:13:24,Misleading TypeError when pickling bytes to a file opened as text,1290,None,1,6,2.0
25988,2018-02-18.18:18:46,collections.abc.Indexable,18516,21414,1,6,26.0
28956,2018-02-18.10:13:00,return list of modes for a multimodal distribution instead of raising a StatisticsError,25107,None,1,5,11.0
32865,2018-02-18.07:44:39,os.pipe  creates inheritable FDs with a bad internal state on Windows,16413,None,1,5,4.0
32862,2018-02-18.04:36:34,"os.dup2(fd, fd, inheritable=False) behaves inconsistently",25071,None,1,5,3.0
32866,2018-02-18.02:49:21,zipimport loader.get_data() requires absolute zip file path,19,None,1,None,1.0
30638,2018-02-18.01:27:25,Additional dependencies and rule for `make regen-all`,15623,None,1,6,6.0
32716,2018-02-18.00:08:31,setup.py register --repository is broken,12636,None,1,None,2.0
22167,2018-02-17.08:09:22,iglob() has misleading documentation (does indeed store names internally),1266,12260,1,6,8.0
26534,2018-02-16.13:03:48,subprocess.check_output with shell=True ignores the timeout,23353,None,1,6,3.0
5115,2018-02-16.13:03:38,Extend subprocess.kill to be able to kill process groups,4505,None,1,6,7.0
32855,2018-02-16.03:02:08,Add documention stating supported Platforms,27803,12260,1,None,1.0
32779,2018-02-15.20:28:51,urljoining an empty query string doesn't clear query string,27890,None,1,5,4.0
32853,2018-02-15.16:52:04,struct's docstring implies alignment is always performed,14677,12260,1,5,1.0
21258,2018-02-15.09:27:06,Add __iter__ support for mock_open,9716,9716,1,5,6.0
32773,2018-02-15.05:31:19,distutils should NOT preserve timestamps,16197,None,1,6,11.0
32847,2018-02-15.03:11:57,Add DirectoryNotEmptyError subclass of OSError,19,None,1,None,1.0
32795,2018-02-14.14:17:03,subprocess.check_output() with timeout does not exit if child process does not generate output after timeout,27910,None,1,5,6.0
30455,2018-02-14.10:32:23,Generate C code from token.py and not vice versa,15623,15623,1,6,7.0
32755,2018-02-13.21:08:35,Several cookies with the same name get intermixed,27874,None,1,5,5.0
31562,2018-02-13.18:44:04,snakebite.net is not available,15623,None,1,5,6.0
16251,2018-02-13.16:52:20,pickle special methods are looked up on the instance rather than the type,14000,4455,1,5,22.0
32833,2018-02-13.03:37:14,argparse doesn't recognise two option aliases as equal,27933,None,1,5,4.0
32834,2018-02-13.02:33:33,test_gdb fails with Posix locale in 3.7,15623,None,1,5,2.0
24665,2018-02-13.01:07:42,CJK support for textwrap,13053,None,1,6,19.0
32835,2018-02-12.22:00:10,Add documention mentioning that Cygwin isn't fully compatible,27803,12260,1,None,3.0
13319,2018-02-12.14:31:10,IDLE: Menu accelerator conflict between Format and Options,7276,None,1,6,9.0
30717,2018-02-12.09:52:06,Add unicode grapheme cluster break algorithm,26413,None,1,6,21.0
32808,2018-02-12.09:44:47,subprocess.check_output opens an unwanted command line window after fall creator update,27917,None,1,5,10.0
32824,2018-02-12.04:41:29,Docs: Using Python on a Macintosh has bad info per Apple site,10407,5248,1,6,2.0
20285,2018-02-12.00:22:31,Improve object.__doc__ and help(object) output,155,155,1,5,12.0
32801,2018-02-11.23:49:45,Lib/_strptime.py: utilize all(),13838,None,1,7,7.0
32806,2018-02-11.20:46:57,locally imported modules are unaccessible in lambdas in pdb,27651,None,1,5,3.0
32545,2018-02-11.18:36:14,Unable to install Python 3.7.0a4 on Windows 10 - Error 0x80070643: Failed to install MSI package.,27738,None,1,5,6.0
32821,2018-02-11.17:11:05,"Add snippet on how to configure a ""split"" stream for console",26249,12260,1,None,1.0
5978,2018-02-11.17:00:51,cProfile and profile don't work with pygtk/pyqt and sys.exit(0),10525,12260,1,6,3.0
32397,2018-02-11.09:39:18,textwrap output may change if you wrap a paragraph twice,2731,None,1,5,2.0
19495,2018-02-11.03:11:25,context manager for measuring duration of blocks of code,18570,9511,1,6,13.0
32767,2018-02-11.03:02:24,Mutating a list while iterating:  clarify the docs,6,12260,1,6,6.0
32810,2018-02-11.02:35:12,Expose ags_gen and agt_gen in asynchronous generators,11758,None,1,6,3.0
19675,2018-02-10.22:44:19,"Pool dies with excessive workers, but does not cleanup",18459,None,1,3,11.0
32814,2018-02-10.21:03:10,smtplib.send_message mishandles 8BITMIME RFC 6152,25294,None,1,5,2.0
32804,2018-02-10.04:11:42,urllib.retrieve documentation doesn't mention context parameter,27915,12260,1,None,2.0
32793,2018-02-10.03:46:44,smtplib: duplicated debug message,24834,None,1,None,1.0
32782,2018-02-10.03:40:05,ctypes: memoryview gives incorrect PEP3118 itemsize for array of length zero,17737,None,1,5,1.0
32780,2018-02-10.03:39:11,ctypes: memoryview gives incorrect PEP3118 format strings for both packed and unpacked structs,17737,None,1,5,1.0
32766,2018-02-10.00:51:24,4.7.7. Function Annotations,27882,12260,1,None,2.0
21084,2018-02-09.22:39:45,IDLE can't deal with characters above the range (U+0000-U+FFFF),19314,15623,1,5,12.0
32750,2018-02-09.21:16:15,lib2to3 log_error method behavior is inconsitent with documentation,27873,None,1,5,1.0
32752,2018-02-09.17:57:04,no information about accessing typing.Generic type arguments,25888,12260,1,6,3.0
32761,2018-02-09.04:28:40,Create IDLE Modern Mac keyset,114,155,1,None,4.0
32803,2018-02-08.23:33:24,smtplib: LMTP broken in the case of multiple RCPT,27914,None,1,5,2.0
8525,2018-02-08.20:14:51,Display exceptions' subclasses in help(),12265,25575,1,6,17.0
32431,2018-02-08.06:30:20,Two bytes objects of zero length don't compare equal,27639,None,1,5,8.0
30825,2018-02-07.21:55:37,csv.Sniffer does not detect lineterminator,26499,None,1,6,4.0
32789,2018-02-07.16:01:32,Note missing from logging.debug() docs,25496,12260,1,6,2.0
32788,2018-02-07.12:03:00,Better error handling in sqlite3,15623,None,1,6,1.0
32787,2018-02-07.11:49:42,Better error handling in ctypes,15623,None,1,6,1.0
16202,2018-02-07.10:34:53,sys.path[0] security issues,16197,7641,1,4,23.0
32768,2018-02-07.07:39:42,object.__new__ does not accept arguments if __bases__ is changed,27885,None,1,5,8.0
5594,2018-02-06.21:12:01,IDLE: execute stored startup code on each Shell start.,4041,155,1,6,6.0
32521,2018-02-06.15:55:47,NIS module fails to build due to the removal of interfaces related to Sun RPC from glibc.,23615,None,1,2,16.0
32776,2018-02-05.22:26:18,asyncio SIGCHLD scalability problems,27848,None,1,None,2.0
30339,2018-02-05.15:28:22,"test_multiprocessing_main_handling: ""RuntimeError: Timed out waiting for results"" on x86 Windows7 3.x",2377,None,1,None,12.0
32613,2018-02-05.14:37:36,Use PEP 397 py launcher in windows faq,23063,23063,1,6,4.0
9216,2018-02-05.10:46:52,FIPS support for hashlib,11193,None,1,6,30.0
31930,2018-02-05.08:05:16,"IDLE: Pressing ""Home"" on Windows places cursor before "">>>""",155,155,1,5,4.0
31356,2018-02-05.06:29:02,Add context manager to temporarily disable GC,114,None,1,6,50.0
32728,2018-02-04.19:39:12,Extend zipfile's compression level support  to LZMA,25886,None,1,6,1.0
30569,2018-02-04.17:03:33,"Tutorial section 2.1 has *nix example at 3.7, but Windows at 3.6",25861,12260,1,6,3.0
30256,2018-02-04.10:16:59,Adding a SyncManager Queue proxy to a SyncManager dict or Namespace proxy raises an exception,26064,None,1,None,3.0
30977,2018-02-04.08:06:17,reduce uuid.UUID() memory footprint,18336,None,1,3,5.0
32695,2018-02-04.02:12:13,tarfile.open() raises TypeError when using compresslevel parameter with LZMA,25886,None,1,None,2.0
32680,2018-02-03.13:57:00,smtplib SMTP instances missing a default sock attribute,19250,None,1,None,5.0
32729,2018-02-03.10:54:37,socket error handling needed,27855,None,1,1,8.0
29317,2018-02-03.07:05:44,test_copyxattr_symlinks fails,25374,None,1,None,1.0
32692,2018-02-03.06:25:02,test_threading.test_set_and_clear fails in AppVeyor CI,21530,None,1,None,1.0
16024,2018-02-03.01:22:18,"Doc cleanup regarding path=fd, dir_fd, follow_symlinks, etc",2731,2731,1,6,7.0
26855,2018-02-03.00:58:43,android: add platform.android_ver(),12652,None,1,6,23.0
